           -1.1000  -0.8300  -0.5600  -0.0000   0.4900   0.7500   1.0200   1.2800   1.5400 
-180.0000  -0.0690  -0.0410  -0.0210  -0.0050  -0.0110  -0.0230  -0.0410  -0.0640  -0.0870
 -90.0000  -0.0870  -0.0610  -0.0430   0.0100   0.0610   0.1120   0.1070   0.1270   0.1480
 -66.3000  -0.0640  -0.0510  -0.0380   0.0040   0.0730   0.1090   0.1430   0.1640   0.1790
 -37.2000  -0.0040  -0.0050  -0.0060   0.0040   0.0380   0.0580   0.1030   0.1370   0.1700
 -29.6000   0.0100   0.0040  -0.0010   0.0050   0.0300   0.0580   0.0890   0.1230   0.1570
 -24.5000   0.0210   0.0100   0.0030   0.0050   0.0250   0.0470   0.0780   0.1070   0.1360
 -20.0000   0.0310   0.0160   0.0070   0.0050   0.0200   0.0370   0.0600   0.0810   0.1060
 -15.3000   0.0410   0.0230   0.0110   0.0050   0.0150   0.0270   0.0410   0.0520   0.0670
 -10.3000   0.0510   0.0300   0.0150   0.0050   0.0090   0.0200   0.0340   0.0530   0.0740
  -5.2000   0.0570   0.0360   0.0190   0.0050   0.0110   0.0240   0.0420   0.0630   0.0870
   0.0000   0.0690   0.0410   0.0210   0.0050   0.0110   0.0230   0.0410   0.0640   0.0870
   5.2000   0.0670   0.0380   0.0210   0.0050   0.0090   0.0180   0.0340   0.0560   0.0810
  10.3000   0.0570   0.0350   0.0230   0.0050   0.0050   0.0120   0.0250   0.0450   0.0700
  15.3000   0.0650   0.0480   0.0310   0.0050   0.0070   0.0060   0.0220   0.0330   0.0560
  20.0000   0.0890   0.0620   0.0380   0.0050  -0.0020   0.0010   0.0090   0.0230   0.0410
  24.5000   0.1070   0.0720   0.0420   0.0050  -0.0070  -0.0030   0.0020   0.0130   0.0280
  29.6000   0.1120   0.0760   0.0470   0.0060  -0.0110  -0.0110  -0.0060   0.0010   0.0130
  37.2000   0.1130   0.0830   0.0530   0.0050  -0.0190  -0.0250  -0.0220  -0.0170  -0.0070
  66.3000   0.1640   0.1240   0.0700   0.0000  -0.0660  -0.0870  -0.0960  -0.1070  -0.1110
  90.0000   0.0890   0.0710   0.0480  -0.0050  -0.0660  -0.1120  -0.1040  -0.1200  -0.1400
 180.0000  -0.0690  -0.0410  -0.0210  -0.0050  -0.0110  -0.0230  -0.0410  -0.0640  -0.0870
