           -1.1000  -0.8300  -0.5600  -0.0000   0.4900   0.7500   1.0200   1.2800   1.5400 
-180.0000   0.2700   0.1790   0.1110   0.0050  -0.1110  -0.1840  -0.2530  -0.3060  -0.3620
 -90.0000   0.6820   0.7510   0.8280   0.9290   0.8530   0.8530   0.7890   0.7180   0.6620
 -66.3000   0.5800   0.6720   0.7570   0.8320   1.0350   1.0140   0.9500   0.8850   0.8110
 -37.2000   0.1390   0.1810   0.2320   0.3440   0.5340   0.6970   0.7340   0.7620   0.8080
 -29.6000   0.0050   0.0990   0.1430   0.2310   0.4040   0.5630   0.6310   0.6730   0.7280
 -24.5000  -0.0170   0.0390   0.0810   0.1620   0.3270   0.4540   0.5280   0.5780   0.6220
 -20.0000  -0.0740  -0.0140   0.0330   0.1070   0.2510   0.3580   0.4000   0.4300   0.4700
 -15.3000  -0.1290  -0.0640  -0.0150   0.0640   0.1760   0.2400   0.2510   0.2670   0.2700
 -10.3000  -0.1900  -0.1120  -0.0510   0.0250   0.0870   0.1430   0.1990   0.2520   0.3010
  -5.2000  -0.2480  -0.1570  -0.0890   0.0050   0.1040   0.1930   0.2520   0.3000   0.3470
   0.0000  -0.2700  -0.1790  -0.1110  -0.0050   0.1110   0.1840   0.2530   0.3060   0.3620
   5.2000  -0.2520  -0.1670  -0.0990  -0.0260   0.0730   0.1360   0.2130   0.2810   0.3390
  10.3000  -0.2210  -0.2090  -0.1630  -0.0560   0.0310   0.0870   0.1550   0.2270   0.2930
  15.3000  -0.3010  -0.3090  -0.2740  -0.1080  -0.0100   0.0340   0.0960   0.1660   0.2310
  20.0000  -0.4930  -0.4420  -0.3770  -0.1580  -0.0600  -0.0140   0.0400   0.1020   0.1660
  24.5000  -0.6260  -0.5370  -0.4360  -0.2180  -0.1180  -0.0700  -0.0010   0.0460   0.1050
  29.6000  -0.6720  -0.6030  -0.5070  -0.2980  -0.1870  -0.1430  -0.0780  -0.0010   0.0360
  37.2000  -0.6780  -0.6780  -0.6220  -0.4270  -0.3160  -0.2740  -0.1930  -0.1110  -0.0600
  66.3000  -1.0670  -1.2160  -1.1200  -1.0780  -1.0460  -1.0030  -0.8750  -0.7430  -0.5760
  90.0000  -0.8610  -0.8910  -0.9680  -0.9550  -0.9170  -0.8150  -0.7640  -0.7130  -0.6620
 180.0000   0.2700   0.1790   0.1110   0.0050  -0.1110  -0.1840  -0.2530  -0.3060  -0.3620
 
